Month,Day ,Hour,"Fresno, CA"
7,3,6,0
7,3,7,0.090525876
7,3,8,0.31836624
7,3,9,0.533150359
7,3,10,0.696839976
7,3,11,0.800002878
7,3,12,0.846672903
7,3,13,0.836528772
7,3,14,0.782035626
7,3,15,0.675755355
7,3,16,0.519033807
7,3,17,0.319915782
7,3,18,0.102680055
7,3,19,0
7,3,20,0
7,3,21,0
7,3,22,0
7,3,23,0
7,3,24,0
7,4,1,0
7,4,2,0
7,4,3,0
7,4,4,0
7,4,5,0
7,4,6,0
7,4,7,0.087805748
7,4,8,0.309324655
7,4,9,0.51858975
7,4,10,0.67690469
7,4,11,0.783157765
7,4,12,0.832845535
7,4,13,0.828878291
7,4,14,0.777776682
7,4,15,0.67260818
7,4,16,0.517890562
7,4,17,0.319231255
7,4,18,0.102903445
7,4,19,0
7,4,20,0
7,4,21,0
7,4,22,0
7,4,23,0
7,4,24,0
7,5,1,0
7,5,2,0
7,5,3,0
7,5,4,0
7,5,5,0
7,5,6,0
7,5,7,0.089474517
7,5,8,0.326685738
7,5,9,0.541259221
7,5,10,0.696923017
7,5,11,0.802497533
7,5,12,0.852706304
7,5,13,0.84829758
7,5,14,0.795215232
7,5,15,0.691968527
7,5,16,0.536345966
7,5,17,0.335192291
7,5,18,0.106571678
7,5,19,0
7,5,20,0
7,5,21,0
7,5,22,0
7,5,23,0
7,5,24,0
7,6,1,0
7,6,2,0
7,6,3,0
7,6,4,0
7,6,5,0
7,6,6,0
7,6,7,0.087845726
7,6,8,0.320863213
7,6,9,0.53326413
7,6,10,0.691932684
7,6,11,0.794891861
7,6,12,0.843056181
7,6,13,0.838084749
7,6,14,0.786678697
7,6,15,0.687169068
7,6,16,0.532967626
7,6,17,0.332182637
7,6,18,0.105993251
7,6,19,0
7,6,20,0
7,6,21,0
7,6,22,0
7,6,23,0
7,6,24,0
7,7,1,0
7,7,2,0
7,7,3,0
7,7,4,0
7,7,5,0
7,7,6,0
7,7,7,0.086298524
7,7,8,0.314890073
7,7,9,0.526891112
7,7,10,0.688007605
7,7,11,0.794657833
7,7,12,0.843625774
7,7,13,0.841032044
7,7,14,0.791649227
7,7,15,0.687628458
7,7,16,0.531644225
7,7,17,0.329005192
7,7,18,0.105465148
7,7,19,0
7,7,20,0
7,7,21,0
7,7,22,0
7,7,23,0
7,7,24,0
7,8,1,0
7,8,2,0
7,8,3,0
7,8,4,0
7,8,5,0
7,8,6,0
7,8,7,0.088238295
7,8,8,0.3273468
7,8,9,0.542224833
7,8,10,0.700108445
7,8,11,0.807421369
7,8,12,0.859947773
7,8,13,0.855794478
7,8,14,0.803974895
7,8,15,0.69859705
7,8,16,0.541072638
7,8,17,0.338182435
7,8,18,0.108510196
7,8,19,0
7,8,20,0
7,8,21,0
7,8,22,0
7,8,23,0
7,8,24,0
7,9,1,0
7,9,2,0
7,9,3,0
7,9,4,0
7,9,5,0
7,9,6,0
7,9,7,0.085292428
7,9,8,0.31520773
7,9,9,0.528795258
7,9,10,0.689492863
7,9,11,0.797065828
7,9,12,0.847709096
7,9,13,0.843168646
7,9,14,0.792899993
7,9,15,0.687859035
7,9,16,0.530804398
7,9,17,0.328595358
7,9,18,0.106131473
7,9,19,0
7,9,20,0
7,9,21,0
7,9,22,0
7,9,23,0
7,9,24,0
7,10,1,0
7,10,2,0
7,10,3,0
7,10,4,0
7,10,5,0
7,10,6,0
7,10,7,0.085561752
7,10,8,0.310342496
7,10,9,0.546391629
7,10,10,0.67064776
7,10,11,0.769448335
7,10,12,0.870875611
7,10,13,0.864669143
7,10,14,0.824018614
7,10,15,0.712703874
7,10,16,0.556515618
7,10,17,0.346724356
7,10,18,0.111589487
7,10,19,0
7,10,20,0
7,10,21,0
7,10,22,0
7,10,23,0
7,10,24,0
7,11,1,0
7,11,2,0
7,11,3,0
7,11,4,0
7,11,5,0
7,11,6,0
7,11,7,0.085992587
7,11,8,0.323321354
7,11,9,0.54257736
7,11,10,0.710119651
7,11,11,0.81831947
7,11,12,0.867779186
7,11,13,0.86100305
7,11,14,0.806395024
7,11,15,0.698097618
7,11,16,0.537849077
7,11,17,0.334910271
7,11,18,0.108247454
7,11,19,0
7,11,20,0
7,11,21,0
7,11,22,0
7,11,23,0
7,11,24,0
7,12,1,0
7,12,2,0
7,12,3,0
7,12,4,0
7,12,5,0
7,12,6,0
7,12,7,0.082729609
7,12,8,0.309940268
7,12,9,0.523495554
7,12,10,0.682070282
7,12,11,0.789245411
7,12,12,0.841982648
7,12,13,0.839361631
7,12,14,0.787300122
7,12,15,0.681095202
7,12,16,0.527649929
7,12,17,0.325823635
7,12,18,0.106168805
7,12,19,0
7,12,20,0
7,12,21,0
7,12,22,0
7,12,23,0
7,12,24,0
7,13,1,0
7,13,2,0
7,13,3,0
7,13,4,0
7,13,5,0
7,13,6,0
7,13,7,0.080157274
7,13,8,0.300390295
7,13,9,0.509088216
7,13,10,0.667008756
7,13,11,0.773290814
7,13,12,0.825588024
7,13,13,0.822511057
7,13,14,0.769125432
7,13,15,0.665299284
7,13,16,0.512360327
7,13,17,0.31833958
7,13,18,0.103478229
7,13,19,0
7,13,20,0
7,13,21,0
7,13,22,0
7,13,23,0
7,13,24,0
7,14,1,0
7,14,2,0
7,14,3,0
7,14,4,0
7,14,5,0
7,14,6,0
7,14,7,0.078817761
7,14,8,0.295658241
7,14,9,0.501410771
7,14,10,0.658510233
7,14,11,0.762846918
7,14,12,0.815548458
7,14,13,0.811011946
7,14,14,0.759708534
7,14,15,0.656313293
7,14,16,0.50414611
7,14,17,0.311790102
7,14,18,0.100629225
7,14,19,0
7,14,20,0
7,14,21,0
7,14,22,0
7,14,23,0
7,14,24,0
7,15,1,0
7,15,2,0
7,15,3,0
7,15,4,0
7,15,5,0
7,15,6,0
7,15,7,0.080410305
7,15,8,0.312767802
7,15,9,0.52084746
7,15,10,0.678493678
7,15,11,0.783445057
7,15,12,0.830199303
7,15,13,0.82745229
7,15,14,0.77864272
7,15,15,0.670595127
7,15,16,0.496600832
7,15,17,0.3021096
7,15,18,0.098456596
7,15,19,0
7,15,20,0
7,15,21,0
7,15,22,0
7,15,23,0
7,15,24,0
7,16,1,0
7,16,2,0
7,16,3,0
7,16,4,0
7,16,5,0
7,16,6,0
7,16,7,0.078766294
7,16,8,0.297413292
7,16,9,0.499004186
7,16,10,0.67350652
7,16,11,0.778290449
7,16,12,0.82668426
7,16,13,0.823113739
7,16,14,0.76801482
7,16,15,0.651813203
7,16,16,0.483488907
7,16,17,0.291387435
7,16,18,0.104308133
7,16,19,0
7,16,20,0
7,16,21,0
7,16,22,0
7,16,23,0
7,16,24,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,0
7,17,7,0.061280296
7,17,8,0.127028788
7,17,9,0.322923
7,17,10,0.489843285
7,17,11,0.439038189
7,17,12,0.444397329
7,17,13,0.317592801
7,17,14,0.531720069
7,17,15,0.349442368
7,17,16,0.248698687
7,17,17,0.235709567
7,17,18,0.064907573
7,17,19,0
7,17,20,0
7,17,21,0
7,17,22,0
7,17,23,0
7,17,24,0
7,18,1,0
7,18,2,0
7,18,3,0
7,18,4,0
7,18,5,0
7,18,6,0
7,18,7,0.077434841
7,18,8,0.305075165
7,18,9,0.515595844
7,18,10,0.67338859
7,18,11,0.786494548
7,18,12,0.833520443
7,18,13,0.834944858
7,18,14,0.783339009
7,18,15,0.677582886
7,18,16,0.524516494
7,18,17,0.327210198
7,18,18,0.106162143
7,18,19,0
7,18,20,0
7,18,21,0
7,18,22,0
7,18,23,0
7,18,24,0
7,19,1,0
7,19,2,0
7,19,3,0
7,19,4,0
7,19,5,0
7,19,6,0
7,19,7,0.077222239
7,19,8,0.308052985
7,19,9,0.523191104
7,19,10,0.68505689
7,19,11,0.790521276
7,19,12,0.838211046
7,19,13,0.834037901
7,19,14,0.780843985
7,19,15,0.676605212
7,19,16,0.52062746
7,19,17,0.325795307
7,19,18,0.105233255
7,19,19,0
7,19,20,0
7,19,21,0
7,19,22,0
7,19,23,0
7,19,24,0
7,20,1,0
7,20,2,0
7,20,3,0
7,20,4,0
7,20,5,0
7,20,6,0
7,20,7,0.07407864
7,20,8,0.288037518
7,20,9,0.496718135
7,20,10,0.65633972
7,20,11,0.761123439
7,20,12,0.809935888
7,20,13,0.805315932
7,20,14,0.755005933
7,20,15,0.654417005
7,20,16,0.502933195
7,20,17,0.309556318
7,20,18,0.100535861
7,20,19,0
7,20,20,0
7,20,21,0
7,20,22,0
7,20,23,0
7,20,24,0
7,21,1,0
7,21,2,0
7,21,3,0
7,21,4,0
7,21,5,0
7,21,6,0
7,21,7,0.075380628
7,21,8,0.307176494
7,21,9,0.521785442
7,21,10,0.682421689
7,21,11,0.790011885
7,21,12,0.840206679
7,21,13,0.835432539
7,21,14,0.784351621
7,21,15,0.681292593
7,21,16,0.52662632
7,21,17,0.329176359
7,21,18,0.105812583
7,21,19,0
7,21,20,0
7,21,21,0
7,21,22,0
7,21,23,0
7,21,24,0
7,22,1,0
7,22,2,0
7,22,3,0
7,22,4,0
7,22,5,0
7,22,6,0
7,22,7,0.074114815
7,22,8,0.294945394
7,22,9,0.507165719
7,22,10,0.667852619
7,22,11,0.771426289
7,22,12,0.820216883
7,22,13,0.814692946
7,22,14,0.766758691
7,22,15,0.664717245
7,22,16,0.513965456
7,22,17,0.318391631
7,22,18,0.102774279
7,22,19,0
7,22,20,0
7,22,21,0
7,22,22,0
7,22,23,0
7,22,24,0
7,23,1,0
7,23,2,0
7,23,3,0
7,23,4,0
7,23,5,0
7,23,6,0
7,23,7,0.072083263
7,23,8,0.282225487
7,23,9,0.489713599
7,23,10,0.649109417
7,23,11,0.758578865
7,23,12,0.813028623
7,23,13,0.809445859
7,23,14,0.760239379
7,23,15,0.655440653
7,23,16,0.502684915
7,23,17,0.30664155
7,23,18,0.099006283
7,23,19,0
7,23,20,0
7,23,21,0
7,23,22,0
7,23,23,0
7,23,24,0
7,24,1,0
7,24,2,0
7,24,3,0
7,24,4,0
7,24,5,0
7,24,6,0
7,24,7,0.07559698
7,24,8,0.309513804
7,24,9,0.52806638
7,24,10,0.690792174
7,24,11,0.800045492
7,24,12,0.85324037
7,24,13,0.850954206
7,24,14,0.799574934
7,24,15,0.692970143
7,24,16,0.537089685
7,24,17,0.334653476
7,24,18,0.107060142
7,24,19,0
7,24,20,0
7,24,21,0
7,24,22,0
7,24,23,0
7,24,24,0
7,25,1,0
7,25,2,0
7,25,3,0
7,25,4,0
7,25,5,0
7,25,6,0
7,25,7,0.074018064
7,25,8,0.300324477
7,25,9,0.519034913
7,25,10,0.68427531
7,25,11,0.792922791
7,25,12,0.846886126
7,25,13,0.844006085
7,25,14,0.791607037
7,25,15,0.685182135
7,25,16,0.527828505
7,25,17,0.325817108
7,25,18,0.104204833
7,25,19,0
7,25,20,0
7,25,21,0
7,25,22,0
7,25,23,0
7,25,24,0
7,26,1,0
7,26,2,0
7,26,3,0
7,26,4,0
7,26,5,0
7,26,6,0
7,26,7,0.074785003
7,26,8,0.312655729
7,26,9,0.53437772
7,26,10,0.699044465
7,26,11,0.80652976
7,26,12,0.853281327
7,26,13,0.84875366
7,26,14,0.795414814
7,26,15,0.690424386
7,26,16,0.534294622
7,26,17,0.333734817
7,26,18,0.106361224
7,26,19,0
7,26,20,0
7,26,21,0
7,26,22,0
7,26,23,0
7,26,24,0
7,27,1,0
7,27,2,0
7,27,3,0
7,27,4,0
7,27,5,0
7,27,6,0
7,27,7,0.072439069
7,27,8,0.298670982
7,27,9,0.513847679
7,27,10,0.677057139
7,27,11,0.784892857
7,27,12,0.834610923
7,27,13,0.831373524
7,27,14,0.778873353
7,27,15,0.675203999
7,27,16,0.521983224
7,27,17,0.323087772
7,27,18,0.102644425
7,27,19,0
7,27,20,0
7,27,21,0
7,27,22,0
7,27,23,0
7,27,24,0
7,28,1,0
7,28,2,0
7,28,3,0
7,28,4,0
7,28,5,0
7,28,6,0
7,28,7,0.072347453
7,28,8,0.301275624
7,28,9,0.518392915
7,28,10,0.680948952
7,28,11,0.788750443
7,28,12,0.838827348
7,28,13,0.834473192
7,28,14,0.782833033
7,28,15,0.679809219
7,28,16,0.524684973
7,28,17,0.325275128
7,28,18,0.102563923
7,28,19,0
7,28,20,0
7,28,21,0
7,28,22,0
7,28,23,0
7,28,24,0
7,29,1,0
7,29,2,0
7,29,3,0
7,29,4,0
7,29,5,0
7,29,6,0
7,29,7,0.069005537
7,29,8,0.278879991
7,29,9,0.49157623
7,29,10,0.656098471
7,29,11,0.765242887
7,29,12,0.794740409
7,29,13,0.787943541
7,29,14,0.73186248
7,29,15,0.519323215
7,29,16,0.424605806
7,29,17,0.240449898
7,29,18,0.093103703
7,29,19,0
7,29,20,0
7,29,21,0
7,29,22,0
7,29,23,0
7,29,24,0
7,30,1,0
7,30,2,0
7,30,3,0
7,30,4,0
7,30,5,0
7,30,6,0
7,30,7,0.070056591
7,30,8,0.294399632
7,30,9,0.507703232
7,30,10,0.672920435
7,30,11,0.784085788
7,30,12,0.838745913
7,30,13,0.836793545
7,30,14,0.7838823
7,30,15,0.677228374
7,30,16,0.520064879
7,30,17,0.3207486
7,30,18,0.10005685
7,30,19,0
7,30,20,0
7,30,21,0
7,30,22,0
7,30,23,0
7,30,24,0
7,31,1,0
7,31,2,0
7,31,3,0
7,31,4,0
7,31,5,0
7,31,6,0
7,31,7,0.071654182
7,31,8,0.306446406
7,31,9,0.526140687
7,31,10,0.691187665
7,31,11,0.801592671
7,31,12,0.85181461
7,31,13,0.847547748
7,31,14,0.797221115
7,31,15,0.691822906
7,31,16,0.534402062
7,31,17,0.331559043
7,31,18,0.103317134
7,31,19,0
7,31,20,0
7,31,21,0
7,31,22,0
7,31,23,0
7,31,24,0
8,1,1,0
8,1,2,0
8,1,3,0
8,1,4,0
8,1,5,0
8,1,6,0
8,1,7,0.07155683
8,1,8,0.303608123
8,1,9,0.530129132
8,1,10,0.70116061
8,1,11,0.817457707
8,1,12,0.871003989
8,1,13,0.873179515
8,1,14,0.817261547
8,1,15,0.708001621
8,1,16,0.54337708
8,1,17,0.331577123
8,1,18,0.101737028
8,1,19,0
8,1,20,0
8,1,21,0
8,1,22,0
8,1,23,0
8,1,24,0
8,2,1,0
8,2,2,0
8,2,3,0
8,2,4,0
8,2,5,0
8,2,6,0
8,2,7,0.070002679
8,2,8,0.299215706
8,2,9,0.523710509
8,2,10,0.694317347
8,2,11,0.805421356
8,2,12,0.862117326
8,2,13,0.861287981
8,2,14,0.808147142
8,2,15,0.696092415
8,2,16,0.533439958
8,2,17,0.325465462
8,2,18,0.099147457
8,2,19,0
8,2,20,0
8,2,21,0
8,2,22,0
8,2,23,0
8,2,24,0
8,3,1,0
8,3,2,0
8,3,3,0
8,3,4,0
8,3,5,0
8,3,6,0
8,3,7,0.066720264
8,3,8,0.281177397
8,3,9,0.498360193
8,3,10,0.666251351
8,3,11,0.774827339
8,3,12,0.829527818
8,3,13,0.828102781
8,3,14,0.773944031
8,3,15,0.666820995
8,3,16,0.509271238
8,3,17,0.305557233
8,3,18,0.09298347
8,3,19,0
8,3,20,0
8,3,21,0
8,3,22,0
8,3,23,0
8,3,24,0
8,4,1,0
8,4,2,0
8,4,3,0
8,4,4,0
8,4,5,0
8,4,6,0
8,4,7,0.069457322
8,4,8,0.297465135
8,4,9,0.515748413
8,4,10,0.682176704
8,4,11,0.788245722
8,4,12,0.837879786
8,4,13,0.838624454
8,4,14,0.782273865
8,4,15,0.680004921
8,4,16,0.523179691
8,4,17,0.319945722
8,4,18,0.097289554
8,4,19,0
8,4,20,0
8,4,21,0
8,4,22,0
8,4,23,0
8,4,24,0
8,5,1,0
8,5,2,0
8,5,3,0
8,5,4,0
8,5,5,0
8,5,6,0
8,5,7,0.068820503
8,5,8,0.297511353
8,5,9,0.515735708
8,5,10,0.692754738
8,5,11,0.789279468
8,5,12,0.84206314
8,5,13,0.843418573
8,5,14,0.792677332
8,5,15,0.686721736
8,5,16,0.526391995
8,5,17,0.321666748
8,5,18,0.096559333
8,5,19,0
8,5,20,0
8,5,21,0
8,5,22,0
8,5,23,0
8,5,24,0
8,6,1,0
8,6,2,0
8,6,3,0
8,6,4,0
8,6,5,0
8,6,6,0
8,6,7,0.066822669
8,6,8,0.28971861
8,6,9,0.508183588
8,6,10,0.675314161
8,6,11,0.789198521
8,6,12,0.84199315
8,6,13,0.842483117
8,6,14,0.783721589
8,6,15,0.674800337
8,6,16,0.514130034
8,6,17,0.308205369
8,6,18,0.092152111
8,6,19,0
8,6,20,0
8,6,21,0
8,6,22,0
8,6,23,0
8,6,24,0
8,7,1,0
8,7,2,0
8,7,3,0
8,7,4,0
8,7,5,0
8,7,6,0
8,7,7,0.068183244
8,7,8,0.296429962
8,7,9,0.513476607
8,7,10,0.679775442
8,7,11,0.787890931
8,7,12,0.841362468
8,7,13,0.839902576
8,7,14,0.789477038
8,7,15,0.680640653
8,7,16,0.524084652
8,7,17,0.319855647
8,7,18,0.094708943
8,7,19,0
8,7,20,0
8,7,21,0
8,7,22,0
8,7,23,0
8,7,24,0
8,8,1,0
8,8,2,0
8,8,3,0
8,8,4,0
8,8,5,0
8,8,6,0
8,8,7,0.069064429
8,8,8,0.305892019
8,8,9,0.531147656
8,8,10,0.700601971
8,8,11,0.810389494
8,8,12,0.865312214
8,8,13,0.862336124
8,8,14,0.810088211
8,8,15,0.699597141
8,8,16,0.538841879
8,8,17,0.327236062
8,8,18,0.096641515
8,8,19,0
8,8,20,0
8,8,21,0
8,8,22,0
8,8,23,0
8,8,24,0
8,9,1,0
8,9,2,0
8,9,3,0
8,9,4,0
8,9,5,0
8,9,6,0
8,9,7,0.06920106
8,9,8,0.275448291
8,9,9,0.410311898
8,9,10,0.650961494
8,9,11,0.733085365
8,9,12,0.79875029
8,9,13,0.809578054
8,9,14,0.743710226
8,9,15,0.647892801
8,9,16,0.487291918
8,9,17,0.299257948
8,9,18,0.087336614
8,9,19,0
8,9,20,0
8,9,21,0
8,9,22,0
8,9,23,0
8,9,24,0
8,10,1,0
8,10,2,0
8,10,3,0
8,10,4,0
8,10,5,0
8,10,6,0
8,10,7,0.066799648
8,10,8,0.290775231
8,10,9,0.507270021
8,10,10,0.677770532
8,10,11,0.789488188
8,10,12,0.842941438
8,10,13,0.838757419
8,10,14,0.782609874
8,10,15,0.674004098
8,10,16,0.519226724
8,10,17,0.310434322
8,10,18,0.089428697
8,10,19,0
8,10,20,0
8,10,21,0
8,10,22,0
8,10,23,0
8,10,24,0
8,11,1,0
8,11,2,0
8,11,3,0
8,11,4,0
8,11,5,0
8,11,6,0
8,11,7,0.068682031
8,11,8,0.305206216
8,11,9,0.532894011
8,11,10,0.709941707
8,11,11,0.824343145
8,11,12,0.875443141
8,11,13,0.872877739
8,11,14,0.813253304
8,11,15,0.700430766
8,11,16,0.534550999
8,11,17,0.32275437
8,11,18,0.091417725
8,11,19,0
8,11,20,0
8,11,21,0
8,11,22,0
8,11,23,0
8,11,24,0
8,12,1,0
8,12,2,0
8,12,3,0
8,12,4,0
8,12,5,0
8,12,6,0
8,12,7,0.069403833
8,12,8,0.307010777
8,12,9,0.535624567
8,12,10,0.708067066
8,12,11,0.820431193
8,12,12,0.873982662
8,12,13,0.865682023
8,12,14,0.811018912
8,12,15,0.702336948
8,12,16,0.5379881
8,12,17,0.325031261
8,12,18,0.091852823
8,12,19,0
8,12,20,0
8,12,21,0
8,12,22,0
8,12,23,0
8,12,24,0
8,13,1,0
8,13,2,0
8,13,3,0
8,13,4,0
8,13,5,0
8,13,6,0
8,13,7,0.067676452
8,13,8,0.302798687
8,13,9,0.532413218
8,13,10,0.71111547
8,13,11,0.825732949
8,13,12,0.879149872
8,13,13,0.871762705
8,13,14,0.812360162
8,13,15,0.698221588
8,13,16,0.530599586
8,13,17,0.316298659
8,13,18,0.08786177
8,13,19,0
8,13,20,0
8,13,21,0
8,13,22,0
8,13,23,0
8,13,24,0
8,14,1,0
8,14,2,0
8,14,3,0
8,14,4,0
8,14,5,0
8,14,6,0
8,14,7,0.068529062
8,14,8,0.307897166
8,14,9,0.538192069
8,14,10,0.713485872
8,14,11,0.824443739
8,14,12,0.876737831
8,14,13,0.875602967
8,14,14,0.817391734
8,14,15,0.703894056
8,14,16,0.534844014
8,14,17,0.31999173
8,14,18,0.089122309
8,14,19,0
8,14,20,0
8,14,21,0
8,14,22,0
8,14,23,0
8,14,24,0
8,15,1,0
8,15,2,0
8,15,3,0
8,15,4,0
8,15,5,0
8,15,6,0
8,15,7,0.060796761
8,15,8,0.282428197
8,15,9,0.491506211
8,15,10,0.654978686
8,15,11,0.790443162
8,15,12,0.811548769
8,15,13,0.810998253
8,15,14,0.784547577
8,15,15,0.673578824
8,15,16,0.483789784
8,15,17,0.288049576
8,15,18,0.075019641
8,15,19,0
8,15,20,0
8,15,21,0
8,15,22,0
8,15,23,0
8,15,24,0
8,16,1,0
8,16,2,0
8,16,3,0
8,16,4,0
8,16,5,0
8,16,6,0
8,16,7,0.059679123
8,16,8,0.286168984
8,16,9,0.465132373
8,16,10,0.665973373
8,16,11,0.737362026
8,16,12,0.823538473
8,16,13,0.830014893
8,16,14,0.791804018
8,16,15,0.693385621
8,16,16,0.530521715
8,16,17,0.315496663
8,16,18,0.085603751
8,16,19,0
8,16,20,0
8,16,21,0
8,16,22,0
8,16,23,0
8,16,24,0
8,17,1,0
8,17,2,0
8,17,3,0
8,17,4,0
8,17,5,0
8,17,6,0
8,17,7,0.030830298
8,17,8,0.112181054
8,17,9,0.124383914
8,17,10,0.255180929
8,17,11,0.602423061
8,17,12,0.766076597
8,17,13,0.791625798
8,17,14,0.784522633
8,17,15,0.701386868
8,17,16,0.5242814
8,17,17,0.299283272
8,17,18,0.081204216
8,17,19,0
8,17,20,0
8,17,21,0
8,17,22,0
8,17,23,0
8,17,24,0
8,18,1,0
8,18,2,0
8,18,3,0
8,18,4,0
8,18,5,0
8,18,6,0
8,18,7,0.065952916
8,18,8,0.299136372
8,18,9,0.530342835
8,18,10,0.709041573
8,18,11,0.827831619
8,18,12,0.876769311
8,18,13,0.877347444
8,18,14,0.811800886
8,18,15,0.681172893
8,18,16,0.48809899
8,18,17,0.287520954
8,18,18,0.070913467
8,18,19,0
8,18,20,0
8,18,21,0
8,18,22,0
8,18,23,0
8,18,24,0
8,19,1,0
8,19,2,0
8,19,3,0
8,19,4,0
8,19,5,0
8,19,6,0
8,19,7,0.068369138
8,19,8,0.29584348
8,19,9,0.520774889
8,19,10,0.675601022
8,19,11,0.775923236
8,19,12,0.840177978
8,19,13,0.839859539
8,19,14,0.76196597
8,19,15,0.589962846
8,19,16,0.387988096
8,19,17,0.224858776
8,19,18,0.070821336
8,19,19,0
8,19,20,0
8,19,21,0
8,19,22,0
8,19,23,0
8,19,24,0
8,20,1,0
8,20,2,0
8,20,3,0
8,20,4,0
8,20,5,0
8,20,6,0
8,20,7,0.061301258
8,20,8,0.239427839
8,20,9,0.473276079
8,20,10,0.611431095
8,20,11,0.800038443
8,20,12,0.825516772
8,20,13,0.737515453
8,20,14,0.790584785
8,20,15,0.674585123
8,20,16,0.470264418
8,20,17,0.28070776
8,20,18,0.072135218
8,20,19,0
8,20,20,0
8,20,21,0
8,20,22,0
8,20,23,0
8,20,24,0
8,21,1,0
8,21,2,0
8,21,3,0
8,21,4,0
8,21,5,0
8,21,6,0
8,21,7,0.059016508
8,21,8,0.267117493
8,21,9,0.486577888
8,21,10,0.663540609
8,21,11,0.780467834
8,21,12,0.841270927
8,21,13,0.810133987
8,21,14,0.769329215
8,21,15,0.668517457
8,21,16,0.388795582
8,21,17,0.233266865
8,21,18,0.060337728
8,21,19,0
8,21,20,0
8,21,21,0
8,21,22,0
8,21,23,0
8,21,24,0
8,22,1,0
8,22,2,0
8,22,3,0
8,22,4,0
8,22,5,0
8,22,6,0
8,22,7,0.066792146
8,22,8,0.29961208
8,22,9,0.529660476
8,22,10,0.704056486
8,22,11,0.815627377
8,22,12,0.868495434
8,22,13,0.861480397
8,22,14,0.800688274
8,22,15,0.689926365
8,22,16,0.522523296
8,22,17,0.302480904
8,22,18,0.075446076
8,22,19,0
8,22,20,0
8,22,21,0
8,22,22,0
8,22,23,0
8,22,24,0
8,23,1,0
8,23,2,0
8,23,3,0
8,23,4,0
8,23,5,0
8,23,6,0
8,23,7,0.060276441
8,23,8,0.273850386
8,23,9,0.495678978
8,23,10,0.6695931
8,23,11,0.781933648
8,23,12,0.834536348
8,23,13,0.831683379
8,23,14,0.771187042
8,23,15,0.652165015
8,23,16,0.483187146
8,23,17,0.271248199
8,23,18,0.065990673
8,23,19,0
8,23,20,0
8,23,21,0
8,23,22,0
8,23,23,0
8,23,24,0
8,24,1,0
8,24,2,0
8,24,3,0
8,24,4,0
8,24,5,0
8,24,6,0
8,24,7,0.064680717
8,24,8,0.294767359
8,24,9,0.518521729
8,24,10,0.690441997
8,24,11,0.796148767
8,24,12,0.846022922
8,24,13,0.848650145
8,24,14,0.785623192
8,24,15,0.671527551
8,24,16,0.508047279
8,24,17,0.292777704
8,24,18,0.070051709
8,24,19,0
8,24,20,0
8,24,21,0
8,24,22,0
8,24,23,0
8,24,24,0
8,25,1,0
8,25,2,0
8,25,3,0
8,25,4,0
8,25,5,0
8,25,6,0
8,25,7,0.0645465
8,25,8,0.294308575
8,25,9,0.516127453
8,25,10,0.687140698
8,25,11,0.798181053
8,25,12,0.844719101
8,25,13,0.839142241
8,25,14,0.779343186
8,25,15,0.666721742
8,25,16,0.501309513
8,25,17,0.284765657
8,25,18,0.067131094
8,25,19,0
8,25,20,0
8,25,21,0
8,25,22,0
8,25,23,0
8,25,24,0
8,26,1,0
8,26,2,0
8,26,3,0
8,26,4,0
8,26,5,0
8,26,6,0
8,26,7,0.066302001
8,26,8,0.301157097
8,26,9,0.525799745
8,26,10,0.690845181
8,26,11,0.799256061
8,26,12,0.849032741
8,26,13,0.842855988
8,26,14,0.789350917
8,26,15,0.673357278
8,26,16,0.508228708
8,26,17,0.293854622
8,26,18,0.068289207
8,26,19,0
8,26,20,0
8,26,21,0
8,26,22,0
8,26,23,0
8,26,24,0
8,27,1,0
8,27,2,0
8,27,3,0
8,27,4,0
8,27,5,0
8,27,6,0
8,27,7,0.068376549
8,27,8,0.30841608
8,27,9,0.533536333
8,27,10,0.702933209
8,27,11,0.813023442
8,27,12,0.861287989
8,27,13,0.854015079
8,27,14,0.793797105
8,27,15,0.67806307
8,27,16,0.511006606
8,27,17,0.293711675
8,27,18,0.067843859
8,27,19,0
8,27,20,0
8,27,21,0
8,27,22,0
8,27,23,0
8,27,24,0
8,28,1,0
8,28,2,0
8,28,3,0
8,28,4,0
8,28,5,0
8,28,6,0
8,28,7,0.056385172
8,28,8,0.264722377
8,28,9,0.488261714
8,28,10,0.664871287
8,28,11,0.778588385
8,28,12,0.827500451
8,28,13,0.817155105
8,28,14,0.755094056
8,28,15,0.633337671
8,28,16,0.463213402
8,28,17,0.249256074
8,28,18,0.054020427
8,28,19,0
8,28,20,0
8,28,21,0
8,28,22,0
8,28,23,0
8,28,24,0
8,29,1,0
8,29,2,0
8,29,3,0
8,29,4,0
8,29,5,0
8,29,6,0
8,29,7,0.063208353
8,29,8,0.220793093
8,29,9,0.497016954
8,29,10,0.664769089
8,29,11,0.749223599
8,29,12,0.751031798
8,29,13,0.801511553
8,29,14,0.775792751
8,29,15,0.621494111
8,29,16,0.473551482
8,29,17,0.271018858
8,29,18,0.061095065
8,29,19,0
8,29,20,0
8,29,21,0
8,29,22,0
8,29,23,0
8,29,24,0
8,30,1,0
8,30,2,0
8,30,3,0
8,30,4,0
8,30,5,0
8,30,6,0
8,30,7,0.063918868
8,30,8,0.295583396
8,30,9,0.528410677
8,30,10,0.691892721
