Month,Day ,Hour,"Worchester, MA"
7,4,5,0.006981621
7,4,6,0.052401354
7,4,7,0.366228608
7,4,8,0.340463899
7,4,9,0.646645186
7,4,10,0.67458459
7,4,11,0.680140634
7,4,12,0.724956116
7,4,13,0.514786162
7,4,14,0.517811272
7,4,15,0.43505362
7,4,16,0.210636258
7,4,17,0.002241053
7,4,18,0
7,4,19,0
7,4,20,0
7,4,21,0
7,4,22,0
7,4,23,0
7,4,24,0
7,5,1,0
7,5,2,0
7,5,3,0
7,5,4,0
7,5,5,0.019349014
7,5,6,0.169635354
7,5,7,0.360993462
7,5,8,0.540500098
7,5,9,0.693784317
7,5,10,0.766374546
7,5,11,0.770141787
7,5,12,0.743216893
7,5,13,0.718258081
7,5,14,0.588939084
7,5,15,0.427783685
7,5,16,0.217428423
7,5,17,0.001612447
7,5,18,0
7,5,19,0
7,5,20,0
7,5,21,0
7,5,22,0
7,5,23,0
7,5,24,0
7,6,1,0
7,6,2,0
7,6,3,0
7,6,4,0
7,6,5,0.009293811
7,6,6,0.120287741
7,6,7,0.302175647
7,6,8,0.431566646
7,6,9,0.410632312
7,6,10,0.590364512
7,6,11,0.756773853
7,6,12,0.759337196
7,6,13,0.666962658
7,6,14,0.600527879
7,6,15,0.390293557
7,6,16,0.223293727
7,6,17,0.002306312
7,6,18,0
7,6,19,0
7,6,20,0
7,6,21,0
7,6,22,0
7,6,23,0
7,6,24,0
7,7,1,0
7,7,2,0
7,7,3,0
7,7,4,0
7,7,5,0.008244958
7,7,6,0.072862733
7,7,7,0.223430447
7,7,8,0.464123875
7,7,9,0.685919435
7,7,10,0.474429772
7,7,11,0.552036435
7,7,12,0.446007703
7,7,13,0.310297003
7,7,14,0.348078278
7,7,15,0.274225064
7,7,16,0.122306355
7,7,17,0.003328517
7,7,18,0
7,7,19,0
7,7,20,0
7,7,21,0
7,7,22,0
7,7,23,0
7,7,24,0
7,8,1,0
7,8,2,0
7,8,3,0
7,8,4,0
7,8,5,0.005876621
7,8,6,0.031001276
7,8,7,0.071218617
7,8,8,0.248365551
7,8,9,0.282192115
7,8,10,0.383380096
7,8,11,0.37428309
7,8,12,0.403975337
7,8,13,0.384284731
7,8,14,0.349726944
7,8,15,0.291884439
7,8,16,0.184461475
7,8,17,0.004360738
7,8,18,0
7,8,19,0
7,8,20,0
7,8,21,0
7,8,22,0
7,8,23,0
7,8,24,0
7,9,1,0
7,9,2,0
7,9,3,0
7,9,4,0
7,9,5,0.007942024
7,9,6,0.052744676
7,9,7,0.165798107
7,9,8,0.230794808
7,9,9,0.705118641
7,9,10,0.652972566
7,9,11,0.791174071
7,9,12,0.723986641
7,9,13,0.566255082
7,9,14,0.152075631
7,9,15,0.291444339
7,9,16,0.222291411
7,9,17,0.003032866
7,9,18,0
7,9,19,0
7,9,20,0
7,9,21,0
7,9,22,0
7,9,23,0
7,9,24,0
7,10,1,0
7,10,2,0
7,10,3,0
7,10,4,0
7,10,5,0.014353262
7,10,6,0.176827732
7,10,7,0.369048209
7,10,8,0.514495454
7,10,9,0.69643561
7,10,10,0.771363714
7,10,11,0.743491849
7,10,12,0.78805484
7,10,13,0.571693824
7,10,14,0.483259648
7,10,15,0.275996503
7,10,16,0.109295791
7,10,17,0.002793095
7,10,18,0
7,10,19,0
7,10,20,0
7,10,21,0
7,10,22,0
7,10,23,0
7,10,24,0
7,11,1,0
7,11,2,0
7,11,3,0
7,11,4,0
7,11,5,0.002552433
7,11,6,0.035191793
7,11,7,0.126702174
7,11,8,0.193620404
7,11,9,0.34027161
7,11,10,0.39799981
7,11,11,0.376952915
7,11,12,0.774069403
7,11,13,0.674760119
7,11,14,0.479331012
7,11,15,0.420557755
7,11,16,0.233008856
7,11,17,0.002990675
7,11,18,0
7,11,19,0
7,11,20,0
7,11,21,0
7,11,22,0
7,11,23,0
7,11,24,0
7,12,1,0
7,12,2,0
7,12,3,0
7,12,4,0
7,12,5,0.004626763
7,12,6,0.021964729
7,12,7,0.100538081
7,12,8,0.147638672
7,12,9,0.240260966
7,12,10,0.332088587
7,12,11,0.378766452
7,12,12,0.387021754
7,12,13,0.364817795
7,12,14,0.301647317
7,12,15,0.264148448
7,12,16,0.20671086
7,12,17,0.003535935
7,12,18,0
7,12,19,0
7,12,20,0
7,12,21,0
7,12,22,0
7,12,23,0
7,12,24,0
7,13,1,0
7,13,2,0
7,13,3,0
7,13,4,0
7,13,5,0.004602405
7,13,6,0.046522323
7,13,7,0.142135404
7,13,8,0.177096183
7,13,9,0.266134133
7,13,10,0.333200585
7,13,11,0.399489576
7,13,12,0.39466904
7,13,13,0.373240932
7,13,14,0.335624422
7,13,15,0.288027531
7,13,16,0.180109539
7,13,17,0.003745959
7,13,18,0
7,13,19,0
7,13,20,0
7,13,21,0
7,13,22,0
7,13,23,0
7,13,24,0
7,14,1,0
7,14,2,0
7,14,3,0
7,14,4,0
7,14,5,0.004675407
7,14,6,0.040946252
7,14,7,0.110417558
7,14,8,0.195926652
7,14,9,0.154002844
7,14,10,0.310170845
7,14,11,0.377561871
7,14,12,0.420369919
7,14,13,0.372829069
7,14,14,0.362188201
7,14,15,0.282104616
7,14,16,0.205251053
7,14,17,0.00398729
7,14,18,0
7,14,19,0
7,14,20,0
7,14,21,0
7,14,22,0
7,14,23,0
7,14,24,0
7,15,1,0
7,15,2,0
7,15,3,0
7,15,4,0
7,15,5,0
7,15,6,0.146633461
7,15,7,0.373658626
7,15,8,0.520880669
7,15,9,0.735754466
7,15,10,0.803988398
7,15,11,0.783728261
7,15,12,0.788201713
7,15,13,0.746918888
7,15,14,0.643444077
7,15,15,0.451133562
7,15,16,0.221746125
7,15,17,0.002333711
7,15,18,0
7,15,19,0
7,15,20,0
7,15,21,0
7,15,22,0
7,15,23,0
7,15,24,0
7,16,1,0
7,16,2,0
7,16,3,0
7,16,4,0
7,16,5,0
7,16,6,0.124183827
7,16,7,0.233962154
7,16,8,0.521232112
7,16,9,0.6809664
7,16,10,0.79384942
7,16,11,0.662325373
7,16,12,0.583532401
7,16,13,0.554300501
7,16,14,0.567944857
7,16,15,0.368942679
7,16,16,0.166689
7,16,17,0.002725071
7,16,18,0
7,16,19,0
7,16,20,0
7,16,21,0
7,16,22,0
7,16,23,0
7,16,24,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,0.189513123
7,17,7,0.423464046
7,17,8,0.638934779
7,17,9,0.788930583
7,17,10,0.875673321
7,17,11,0.899130319
7,17,12,0.876373119
7,17,13,0.788578248
7,17,14,0.613578852
7,17,15,0.438322453
7,17,16,0.215023098
7,17,17,0.001536182
7,17,18,0
7,17,19,0
7,17,20,0
7,17,21,0
7,17,22,0
7,17,23,0
7,17,24,0
7,18,1,0
7,18,2,0
7,18,3,0
7,18,4,0
7,18,5,0
7,18,6,0.071087247
7,18,7,0.325274845
7,18,8,0.498336302
7,18,9,0.687889322
7,18,10,0.793863033
7,18,11,0.74212847
7,18,12,0.834917845
7,18,13,0.751094857
7,18,14,0.620605967
7,18,15,0.444957836
7,18,16,0.211824942
7,18,17,0.00126678
7,18,18,0
7,18,19,0
7,18,20,0
7,18,21,0
7,18,22,0
7,18,23,0
7,18,24,0
7,19,1,0
7,19,2,0
7,19,3,0
7,19,4,0
7,19,5,0
7,19,6,0.036752093
7,19,7,0.16181813
7,19,8,0.373426388
7,19,9,0.559545223
7,19,10,0.599148239
7,19,11,0.765125379
7,19,12,0.534218198
7,19,13,0.639882686
7,19,14,0.435274842
7,19,15,0.355693685
7,19,16,0.193726581
7,19,17,0.001524773
7,19,18,0
7,19,19,0
7,19,20,0
7,19,21,0
7,19,22,0
7,19,23,0
7,19,24,0
7,20,1,0
7,20,2,0
7,20,3,0
7,20,4,0
7,20,5,0
7,20,6,0.045205799
7,20,7,0.146305174
7,20,8,0.34394493
7,20,9,0.40582771
7,20,10,0.275161345
7,20,11,0.256776249
7,20,12,0.300461077
7,20,13,0.344991921
7,20,14,0.288438441
7,20,15,0.247503129
7,20,16,0.115452218
7,20,17,0.001016814
7,20,18,0
7,20,19,0
7,20,20,0
7,20,21,0
7,20,22,0
7,20,23,0
7,20,24,0
7,21,1,0
7,21,2,0
7,21,3,0
7,21,4,0
7,21,5,0
7,21,6,0.085278104
7,21,7,0.29093068
7,21,8,0.421054288
7,21,9,0.395372413
7,21,10,0.369798683
7,21,11,0.331637026
7,21,12,0.633284016
7,21,13,0.309124318
7,21,14,0.423577249
7,21,15,0.307342014
7,21,16,0.220941433
7,21,17,0.00038578
7,21,18,0
7,21,19,0
7,21,20,0
7,21,21,0
7,21,22,0
7,21,23,0
7,21,24,0
7,22,1,0
7,22,2,0
7,22,3,0
7,22,4,0
7,22,5,0
7,22,6,0.031342888
7,22,7,0.340667113
7,22,8,0.521098683
7,22,9,0.650010915
7,22,10,0.762580545
7,22,11,0.640670619
7,22,12,0.680146503
7,22,13,0.731698458
7,22,14,0.541324692
7,22,15,0.35303285
7,22,16,0.19140683
7,22,17,0
7,22,18,0
7,22,19,0
7,22,20,0
7,22,21,0
7,22,22,0
7,22,23,0
7,22,24,0
7,23,1,0
7,23,2,0
7,23,3,0
7,23,4,0
7,23,5,0
7,23,6,0.14143546
7,23,7,0.381177365
7,23,8,0.580322201
7,23,9,0.680850362
7,23,10,0.777103323
7,23,11,0.798443562
7,23,12,0.823378183
7,23,13,0.720137231
7,23,14,0.594793726
7,23,15,0.394751258
7,23,16,0.199884976
7,23,17,0
7,23,18,0
7,23,19,0
7,23,20,0
7,23,21,0
7,23,22,0
7,23,23,0
7,23,24,0
7,24,1,0
7,24,2,0
7,24,3,0
7,24,4,0
7,24,5,0
7,24,6,0.029070237
7,24,7,0.071761504
7,24,8,0.270877925
7,24,9,0.546743993
7,24,10,0.59484658
7,24,11,0.78506633
7,24,12,0.824121935
7,24,13,0.54465889
7,24,14,0.584813198
7,24,15,0.401806662
7,24,16,0.201283829
7,24,17,0
7,24,18,0
7,24,19,0
7,24,20,0
7,24,21,0
7,24,22,0
7,24,23,0
7,24,24,0
7,25,1,0
7,25,2,0
7,25,3,0
7,25,4,0
7,25,5,0
7,25,6,0.103648681
7,25,7,0.202238821
7,25,8,0.340281973
7,25,9,0.410905983
7,25,10,0.632114228
7,25,11,0.5227563
7,25,12,0.430979114
7,25,13,0.398394181
7,25,14,0.372929819
7,25,15,0.260078371
7,25,16,0.17744031
7,25,17,0
7,25,18,0
7,25,19,0
7,25,20,0
7,25,21,0
7,25,22,0
7,25,23,0
7,25,24,0
7,26,1,0
7,26,2,0
7,26,3,0
7,26,4,0
7,26,5,0
7,26,6,0.112064593
7,26,7,0.328540953
7,26,8,0.360373186
7,26,9,0.617494303
7,26,10,0.561993822
7,26,11,0.446483645
7,26,12,0.625947938
7,26,13,0.665728392
7,26,14,0.586440671
7,26,15,0.421098265
7,26,16,0.214569024
7,26,17,0
7,26,18,0
7,26,19,0
7,26,20,0
7,26,21,0
7,26,22,0
7,26,23,0
7,26,24,0
7,27,1,0
7,27,2,0
7,27,3,0
7,27,4,0
7,27,5,0
7,27,6,0.151162664
7,27,7,0.391668969
7,27,8,0.610512972
7,27,9,0.760965411
7,27,10,0.860268263
7,27,11,0.867103266
7,27,12,0.813639133
7,27,13,0.521370035
7,27,14,0.567041554
7,27,15,0.403805401
7,27,16,0.216859771
7,27,17,0
7,27,18,0
7,27,19,0
7,27,20,0
7,27,21,0
7,27,22,0
7,27,23,0
7,27,24,0
7,28,1,0
7,28,2,0
7,28,3,0
7,28,4,0
7,28,5,0
7,28,6,0.087208952
7,28,7,0.312067116
7,28,8,0.533845328
7,28,9,0.664713093
7,28,10,0.807145202
7,28,11,0.738829837
7,28,12,0.700225963
7,28,13,0.645574385
7,28,14,0.592513362
7,28,15,0.399966139
7,28,16,0.21104321
7,28,17,0
7,28,18,0
7,28,19,0
7,28,20,0
7,28,21,0
7,28,22,0
7,28,23,0
7,28,24,0
7,29,1,0
7,29,2,0
7,29,3,0
7,29,4,0
7,29,5,0
7,29,6,0.149776614
7,29,7,0.405964577
7,29,8,0.623254229
7,29,9,0.782553657
7,29,10,0.735881949
7,29,11,0.844557971
7,29,12,0.832810836
7,29,13,0.64873683
7,29,14,0.615196497
7,29,15,0.436077264
7,29,16,0.209670074
7,29,17,0
7,29,18,0
7,29,19,0
7,29,20,0
7,29,21,0
7,29,22,0
7,29,23,0
7,29,24,0
7,30,1,0
7,30,2,0
7,30,3,0
7,30,4,0
7,30,5,0
7,30,6,0.057786129
7,30,7,0.049558253
7,30,8,0.155646136
7,30,9,0.21699601
7,30,10,0.492061466
7,30,11,0.755730836
7,30,12,0.438638202
7,30,13,0.304079577
7,30,14,0.352306593
7,30,15,0.289291951
7,30,16,0.210432102
7,30,17,0
7,30,18,0
7,30,19,0
7,30,20,0
7,30,21,0
7,30,22,0
7,30,23,0
7,30,24,0
7,31,1,0
7,31,2,0
7,31,3,0
7,31,4,0
7,31,5,0
7,31,6,0.110208407
7,31,7,0.353681822
7,31,8,0.371354306
7,31,9,0.743343905
7,31,10,0.805920831
7,31,11,0.824004587
7,31,12,0.821161671
7,31,13,0.737229096
7,31,14,0.620226552
7,31,15,0.452357357
7,31,16,0.212697908
7,31,17,0
7,31,18,0
7,31,19,0
7,31,20,0
7,31,21,0
7,31,22,0
7,31,23,0
7,31,24,0
8,1,1,0
8,1,2,0
8,1,3,0
8,1,4,0
8,1,5,0
8,1,6,0.009471338
8,1,7,0.072635416
8,1,8,0.235361432
8,1,9,0.258239434
8,1,10,0.309156999
8,1,11,0.849017039
8,1,12,0.667518001
8,1,13,0.729360178
8,1,14,0.631189427
8,1,15,0.4408614
8,1,16,0.20722053
8,1,17,0
8,1,18,0
8,1,19,0
8,1,20,0
8,1,21,0
8,1,22,0
8,1,23,0
8,1,24,0
8,2,1,0
8,2,2,0
8,2,3,0
8,2,4,0
8,2,5,0
8,2,6,0.101011446
8,2,7,0.31978608
8,2,8,0.563490985
8,2,9,0.594353097
8,2,10,0.736762215
8,2,11,0.834447982
8,2,12,0.788367554
8,2,13,0.577605272
8,2,14,0.644119048
8,2,15,0.326589665
8,2,16,0.195498233
8,2,17,0
8,2,18,0
8,2,19,0
8,2,20,0
8,2,21,0
8,2,22,0
8,2,23,0
8,2,24,0
8,3,1,0
8,3,2,0
8,3,3,0
8,3,4,0
8,3,5,0
8,3,6,0.107040415
8,3,7,0.304864217
8,3,8,0.301410305
8,3,9,0.718243635
8,3,10,0.676261889
8,3,11,0.587653285
8,3,12,0.673204462
8,3,13,0.690367087
8,3,14,0.535269005
8,3,15,0.409183664
8,3,16,0.185313271
8,3,17,0
8,3,18,0
8,3,19,0
8,3,20,0
8,3,21,0
8,3,22,0
8,3,23,0
8,3,24,0
8,4,1,0
8,4,2,0
8,4,3,0
8,4,4,0
8,4,5,0
8,4,6,0.051663134
8,4,7,0.282809208
8,4,8,0.403842839
8,4,9,0.295745876
8,4,10,0.751720115
8,4,11,0.721988085
8,4,12,0.529767404
8,4,13,0.270844506
8,4,14,0.530976572
8,4,15,0.363862468
8,4,16,0.154503867
8,4,17,0
8,4,18,0
8,4,19,0
8,4,20,0
8,4,21,0
8,4,22,0
8,4,23,0
8,4,24,0
8,5,1,0
8,5,2,0
8,5,3,0
8,5,4,0
8,5,5,0
8,5,6,0.0366011
8,5,7,0.095018438
8,5,8,0.136714013
8,5,9,0.140442477
8,5,10,0.239514582
8,5,11,0.28840811
8,5,12,0.593763
8,5,13,0.704738735
8,5,14,0.535711698
8,5,15,0.425850733
8,5,16,0.196233379
8,5,17,0
8,5,18,0
8,5,19,0
8,5,20,0
8,5,21,0
8,5,22,0
8,5,23,0
8,5,24,0
8,6,1,0
8,6,2,0
8,6,3,0
8,6,4,0
8,6,5,0
8,6,6,0.026643697
8,6,7,0.075085992
8,6,8,0.163027407
8,6,9,0.295186875
8,6,10,0.733453341
8,6,11,0.778844165
8,6,12,0.767902378
8,6,13,0.659061738
8,6,14,0.523198167
8,6,15,0.400946251
8,6,16,0.200498279
8,6,17,0
8,6,18,0
8,6,19,0
8,6,20,0
8,6,21,0
8,6,22,0
8,6,23,0
8,6,24,0
8,7,1,0
8,7,2,0
8,7,3,0
8,7,4,0
8,7,5,0
8,7,6,0.10154472
8,7,7,0.178281286
8,7,8,0.28804944
8,7,9,0.534181601
8,7,10,0.652107093
8,7,11,0.579025051
8,7,12,0.544275085
8,7,13,0.59046517
8,7,14,0.332755723
8,7,15,0.26700307
8,7,16,0.138886385
8,7,17,0
8,7,18,0
8,7,19,0
8,7,20,0
8,7,21,0
8,7,22,0
8,7,23,0
8,7,24,0
8,8,1,0
8,8,2,0
8,8,3,0
8,8,4,0
8,8,5,0
8,8,6,0.098877831
8,8,7,0.369907141
8,8,8,0.577378148
8,8,9,0.677413544
8,8,10,0.816549125
8,8,11,0.801801521
8,8,12,0.855202636
8,8,13,0.765202855
8,8,14,0.628489767
8,8,15,0.345602599
8,8,16,0.206098795
8,8,17,0
8,8,18,0
8,8,19,0
8,8,20,0
8,8,21,0
8,8,22,0
8,8,23,0
8,8,24,0
8,9,1,0
8,9,2,0
8,9,3,0
8,9,4,0
8,9,5,0
8,9,6,0.057361399
8,9,7,0.280330684
8,9,8,0.517747241
8,9,9,0.67089556
8,9,10,0.739036582
8,9,11,0.793903684
8,9,12,0.788478605
8,9,13,0.675854649
8,9,14,0.553027108
8,9,15,0.385981112
8,9,16,0.19009253
8,9,17,0
8,9,18,0
8,9,19,0
8,9,20,0
8,9,21,0
8,9,22,0
8,9,23,0
8,9,24,0
8,10,1,0
8,10,2,0
8,10,3,0
8,10,4,0
8,10,5,0
8,10,6,0.078702051
8,10,7,0.3173626
8,10,8,0.450362938
8,10,9,0.725349918
8,10,10,0.764759289
8,10,11,0.758571179
8,10,12,0.812056369
8,10,13,0.780161751
8,10,14,0.435457428
8,10,15,0.343297924
8,10,16,0.194274054
8,10,17,0
8,10,18,0
8,10,19,0
8,10,20,0
8,10,21,0
8,10,22,0
8,10,23,0
8,10,24,0
8,11,1,0
8,11,2,0
8,11,3,0
8,11,4,0
8,11,5,0
8,11,6,0.01083577
8,11,7,0.044956978
8,11,8,0.104626814
8,11,9,0.15375704
8,11,10,0.187221756
8,11,11,0.197219973
8,11,12,0.215861392
8,11,13,0.219388106
8,11,14,0.205365001
8,11,15,0.190391307
8,11,16,0.108522991
8,11,17,0
8,11,18,0
8,11,19,0
8,11,20,0
8,11,21,0
8,11,22,0
8,11,23,0
8,11,24,0
8,12,1,0
8,12,2,0
8,12,3,0
8,12,4,0
8,12,5,0
8,12,6,0.017105243
8,12,7,0.058590206
8,12,8,0.10432525
8,12,9,0.275833535
8,12,10,0.210582398
8,12,11,0.212449154
8,12,12,0.218811959
8,12,13,0.223454321
8,12,14,0.263491396
8,12,15,0.229096511
8,12,16,0.078482543
8,12,17,0
8,12,18,0
8,12,19,0
8,12,20,0
8,12,21,0
8,12,22,0
8,12,23,0
8,12,24,0
8,13,1,0
8,13,2,0
8,13,3,0
8,13,4,0
8,13,5,0
8,13,6,0.013459288
8,13,7,0.060957006
8,13,8,0.119340933
8,13,9,0.221136432
8,13,10,0.202603945
8,13,11,0.238834191
8,13,12,0.393770253
8,13,13,0.131122689
8,13,14,0.167314497
8,13,15,0.288949545
8,13,16,0.166486979
8,13,17,0
8,13,18,0
8,13,19,0
8,13,20,0
8,13,21,0
8,13,22,0
8,13,23,0
8,13,24,0
8,14,1,0
8,14,2,0
8,14,3,0
8,14,4,0
8,14,5,0
8,14,6,0.028803769
8,14,7,0.196017116
8,14,8,0.322571077
8,14,9,0.508210101
8,14,10,0.765033873
8,14,11,0.656431657
8,14,12,0.745398587
8,14,13,0.569420698
8,14,14,0.431394214
8,14,15,0.36699224
8,14,16,0.145072017
8,14,17,0
8,14,18,0
8,14,19,0
8,14,20,0
8,14,21,0
8,14,22,0
8,14,23,0
8,14,24,0
8,15,1,0
8,15,2,0
8,15,3,0
8,15,4,0
8,15,5,0
8,15,6,0.008011774
8,15,7,0.087628972
8,15,8,0.275746561
8,15,9,0.648596057
8,15,10,0.778552292
8,15,11,0.721544663
8,15,12,0.702590193
8,15,13,0.529654503
8,15,14,0.497188034
8,15,15,0.354112276
8,15,16,0.164752618
8,15,17,0
8,15,18,0
8,15,19,0
8,15,20,0
8,15,21,0
8,15,22,0
8,15,23,0
8,15,24,0
8,16,1,0
8,16,2,0
8,16,3,0
8,16,4,0
8,16,5,0
8,16,6,0.034486194
8,16,7,0.344475601
8,16,8,0.202307956
8,16,9,0.708845946
8,16,10,0.789747941
8,16,11,0.841537229
8,16,12,0.728867261
8,16,13,0.615064621
8,16,14,0.537976552
8,16,15,0.334082807
8,16,16,0.141968487
8,16,17,0
8,16,18,0
8,16,19,0
8,16,20,0
8,16,21,0
8,16,22,0
8,16,23,0
8,16,24,0
8,17,1,0
8,17,2,0
8,17,3,0
8,17,4,0
8,17,5,0
8,17,6,0.010097147
8,17,7,0.111799614
8,17,8,0.410961802
8,17,9,0.543792427
8,17,10,0.738574067
8,17,11,0.810299727
8,17,12,0.813197973
8,17,13,0.500050592
8,17,14,0.554841173
8,17,15,0.330583072
8,17,16,0.163374223
8,17,17,0
8,17,18,0
8,17,19,0
8,17,20,0
8,17,21,0
8,17,22,0
8,17,23,0
8,17,24,0
8,18,1,0
8,18,2,0
8,18,3,0
8,18,4,0
8,18,5,0
8,18,6,0.077187602
8,18,7,0.320351754
8,18,8,0.5108078
8,18,9,0.697210926
8,18,10,0.849556392
8,18,11,0.826117909
8,18,12,0.827962751
8,18,13,0.742019336
8,18,14,0.624318999
8,18,15,0.386497853
8,18,16,0.133021695
8,18,17,0
8,18,18,0
8,18,19,0
8,18,20,0
8,18,21,0
8,18,22,0
8,18,23,0
8,18,24,0
8,19,1,0
8,19,2,0
8,19,3,0
8,19,4,0
8,19,5,0
8,19,6,0.026946401
8,19,7,0.097923256
8,19,8,0.202387421
8,19,9,0.293221341
8,19,10,0.463467792
8,19,11,0.781861781
8,19,12,0.623566208
8,19,13,0.555761707
8,19,14,0.278541652
8,19,15,0.188616457
8,19,16,0.143162417
8,19,17,0
8,19,18,0
8,19,19,0
8,19,20,0
8,19,21,0
8,19,22,0
8,19,23,0
8,19,24,0
8,20,1,0
8,20,2,0
8,20,3,0
8,20,4,0
8,20,5,0
8,20,6,0.014777877
8,20,7,0.106887892
8,20,8,0.168193169
8,20,9,0.272676801
8,20,10,0.605420215
8,20,11,0.824826269
8,20,12,0.769324105
8,20,13,0.581966941
8,20,14,0.596244483
8,20,15,0.300800973
8,20,16,0.154370295
8,20,17,0
8,20,18,0
8,20,19,0
8,20,20,0
8,20,21,0
8,20,22,0
8,20,23,0
8,20,24,0
8,21,1,0
8,21,2,0
8,21,3,0
8,21,4,0
8,21,5,0
8,21,6,0.036438175
8,21,7,0.239073379
8,21,8,0.400138742
8,21,9,0.62261797
8,21,10,0.651515872
8,21,11,0.695262433
8,21,12,0.71927656
8,21,13,0.5677286
8,21,14,0.528077263
8,21,15,0.250196143
8,21,16,0.170353803
8,21,17,0
8,21,18,0
8,21,19,0
8,21,20,0
8,21,21,0
8,21,22,0
8,21,23,0
8,21,24,0
8,22,1,0
8,22,2,0
8,22,3,0
8,22,4,0
8,22,5,0
8,22,6,0.04490946
8,22,7,0.274911468
8,22,8,0.516968805
8,22,9,0.706436843
8,22,10,0.812763079
8,22,11,0.853353847
8,22,12,0.836005268
8,22,13,0.704971068
8,22,14,0.594583167
8,22,15,0.382139667
8,22,16,0.168130497
8,22,17,0
8,22,18,0
8,22,19,0
8,22,20,0
8,22,21,0
8,22,22,0
8,22,23,0
8,22,24,0
8,23,1,0
8,23,2,0
8,23,3,0
8,23,4,0
8,23,5,0
8,23,6,0.010788257
8,23,7,0.185095179
8,23,8,0.373117408
8,23,9,0.625589641
8,23,10,0.559616044
8,23,11,0.251129307
8,23,12,0.145914283
8,23,13,0.675902804
8,23,14,0.484948055
8,23,15,0.378969037
8,23,16,0.164065971
8,23,17,0
8,23,18,0
8,23,19,0
8,23,20,0
8,23,21,0
8,23,22,0
8,23,23,0
8,23,24,0
8,24,1,0
8,24,2,0
8,24,3,0
8,24,4,0
8,24,5,0
8,24,6,0.02324776
8,24,7,0.195686318
8,24,8,0.428611291
8,24,9,0.607770091
8,24,10,0.724120217
8,24,11,0.663502944
8,24,12,0.739285902
8,24,13,0.568332251
8,24,14,0.510942964
8,24,15,0.373869533
8,24,16,0.167782012
8,24,17,0
8,24,18,0
8,24,19,0
8,24,20,0
8,24,21,0
8,24,22,0
8,24,23,0
8,24,24,0
8,25,1,0
8,25,2,0
8,25,3,0
8,25,4,0
8,25,5,0
8,25,6,0.108030653
8,25,7,0.366018659
8,25,8,0.602968158
8,25,9,0.813317118
8,25,10,0.920812585
8,25,11,0.954198825
8,25,12,0.916139454
8,25,13,0.822795313
8,25,14,0.664930676
8,25,15,0.445541703
8,25,16,0.173631822
8,25,17,0
8,25,18,0
8,25,19,0
8,25,20,0
8,25,21,0
8,25,22,0
8,25,23,0
8,25,24,0
8,26,1,0
8,26,2,0
8,26,3,0
8,26,4,0
8,26,5,0
8,26,6,0.02421638
8,26,7,0.099938066
8,26,8,0.235330732
8,26,9,0.440815157
8,26,10,0.811707088
8,26,11,0.847747085
8,26,12,0.81238867
8,26,13,0.789605194
8,26,14,0.625773455
8,26,15,0.437497348
8,26,16,0.169550056
8,26,17,0
8,26,18,0
8,26,19,0
8,26,20,0
8,26,21,0
8,26,22,0
8,26,23,0
8,26,24,0
8,27,1,0
8,27,2,0
8,27,3,0
8,27,4,0
8,27,5,0
8,27,6,0.105343478
8,27,7,0.379785834
8,27,8,0.621725717
8,27,9,0.781928135
8,27,10,0.826430284
8,27,11,0.864515079
8,27,12,0.785621048
8,27,13,0.720680573
8,27,14,0.570640953
8,27,15,0.383857789
8,27,16,0.138425861
8,27,17,0
8,27,18,0
8,27,19,0
8,27,20,0
8,27,21,0
8,27,22,0
8,27,23,0
8,27,24,0
8,28,1,0
8,28,2,0
8,28,3,0
8,28,4,0
8,28,5,0
8,28,6,0.034205487
8,28,7,0.160273954
8,28,8,0.336332379
8,28,9,0.72828063
8,28,10,0.418469127
8,28,11,0.804234377
8,28,12,0.592662124
8,28,13,0.668469055
8,28,14,0.504141456
8,28,15,0.31183922
8,28,16,0.160269726
8,28,17,0
8,28,18,0
8,28,19,0
8,28,20,0
8,28,21,0
8,28,22,0
8,28,23,0
8,28,24,0
8,29,1,0
8,29,2,0
8,29,3,0
8,29,4,0
8,29,5,0
8,29,6,0
8,29,7,0.058705234
8,29,8,0.112433579
8,29,9,0.210663974
8,29,10,0.258089408
8,29,11,0.28265238
8,29,12,0.300397615
8,29,13,0.307602037
8,29,14,0.313166024
8,29,15,0.248294281
8,29,16,0.080947426
8,29,17,0
8,29,18,0
8,29,19,0
8,29,20,0
8,29,21,0
8,29,22,0
8,29,23,0
8,29,24,0
8,30,1,0
8,30,2,0
8,30,3,0
8,30,4,0
8,30,5,0
8,30,6,0
8,30,7,0.250097072
8,30,8,0.483400827
8,30,9,0.607719312
8,30,10,0.719917452
8,30,11,0.771215815
8,30,12,0.724865209
8,30,13,0.581814682
8,30,14,0.482046252
8,30,15,0.388110424
8,30,16,0.153137528
8,30,17,0
8,30,18,0
8,30,19,0
8,30,20,0
8,30,21,0
8,30,22,0
8,30,23,0
8,30,24,0
8,31,1,0
8,31,2,0
8,31,3,0
8,31,4,0
8,31,5,0
8,31,6,0
8,31,7,0.27483283
8,31,8,0.535084825
8,31,9,0.727365107
8,31,10,0.844611222
8,31,11,0.86171679
8,31,12,0.801222901
8,31,13,0.710859081
8,31,14,0.592906009
8,31,15,0.392202678
8,31,16,0.149630955
8,31,17,0
8,31,18,0
8,31,19,0
8,31,20,0
8,31,21,0
8,31,22,0
