Month,Day ,Hour,"Daggett, CA"
7,2,11,0.741062871
7,2,12,0.769378232
7,2,13,0.747333909
7,2,14,0.718712503
7,2,15,0.596629023
7,2,16,0.44464238
7,2,17,0.252637531
7,2,18,0.054476688
7,2,19,0
7,2,20,0
7,2,21,0
7,2,22,0
7,2,23,0
7,2,24,0
7,3,1,0
7,3,2,0
7,3,3,0
7,3,4,0
7,3,5,0
7,3,6,0
7,3,7,0.119425677
7,3,8,0.345995987
7,3,9,0.531782128
7,3,10,0.652145304
7,3,11,0.745538411
7,3,12,0.799815603
7,3,13,0.763563012
7,3,14,0.684751522
7,3,15,0.582063611
7,3,16,0.4235807
7,3,17,0.246594907
7,3,18,0.057598997
7,3,19,0
7,3,20,0
7,3,21,0
7,3,22,0
7,3,23,0
7,3,24,0
7,4,1,0
7,4,2,0
7,4,3,0
7,4,4,0
7,4,5,0
7,4,6,0
7,4,7,0.120289829
7,4,8,0.353318042
7,4,9,0.543057973
7,4,10,0.682311922
7,4,11,0.773286631
7,4,12,0.751737319
7,4,13,0.785244538
7,4,14,0.680364385
7,4,15,0.569784213
7,4,16,0.426882304
7,4,17,0.238840261
7,4,18,0.052405481
7,4,19,0
7,4,20,0
7,4,21,0
7,4,22,0
7,4,23,0
7,4,24,0
7,5,1,0
7,5,2,0
7,5,3,0
7,5,4,0
7,5,5,0
7,5,6,0
7,5,7,0.119386655
7,5,8,0.337815143
7,5,9,0.518713609
7,5,10,0.641994047
7,5,11,0.764472455
7,5,12,0.784798323
7,5,13,0.779222899
7,5,14,0.685224331
7,5,15,0.578258475
7,5,16,0.427932255
7,5,17,0.252982917
7,5,18,0.05434106
7,5,19,0
7,5,20,0
7,5,21,0
7,5,22,0
7,5,23,0
7,5,24,0
7,6,1,0
7,6,2,0
7,6,3,0
7,6,4,0
7,6,5,0
7,6,6,0
7,6,7,0.120287367
7,6,8,0.321860095
7,6,9,0.522434689
7,6,10,0.650207328
7,6,11,0.728400859
7,6,12,0.745582624
7,6,13,0.730425798
7,6,14,0.692803605
7,6,15,0.59920517
7,6,16,0.435178695
7,6,17,0.249575063
7,6,18,0.054223701
7,6,19,0
7,6,20,0
7,6,21,0
7,6,22,0
7,6,23,0
7,6,24,0
7,7,1,0
7,7,2,0
7,7,3,0
7,7,4,0
7,7,5,0
7,7,6,0
7,7,7,0.086914891
7,7,8,0.183246587
7,7,9,0.248591179
7,7,10,0.461248499
7,7,11,0.652052245
7,7,12,0.465150965
7,7,13,0.724998141
7,7,14,0.659216206
7,7,15,0.599113255
7,7,16,0.448461817
7,7,17,0.212108111
7,7,18,0.054982091
7,7,19,0
7,7,20,0
7,7,21,0
7,7,22,0
7,7,23,0
7,7,24,0
7,8,1,0
7,8,2,0
7,8,3,0
7,8,4,0
7,8,5,0
7,8,6,0
7,8,7,0.116163545
7,8,8,0.340316505
7,8,9,0.519836286
7,8,10,0.628588011
7,8,11,0.721607288
7,8,12,0.76777952
7,8,13,0.729722576
7,8,14,0.684984004
7,8,15,0.572962684
7,8,16,0.437211771
7,8,17,0.24624734
7,8,18,0.05456003
7,8,19,0
7,8,20,0
7,8,21,0
7,8,22,0
7,8,23,0
7,8,24,0
7,9,1,0
7,9,2,0
7,9,3,0
7,9,4,0
7,9,5,0
7,9,6,0
7,9,7,0.115106026
7,9,8,0.338244559
7,9,9,0.537238339
7,9,10,0.675145357
7,9,11,0.765734936
7,9,12,0.799965955
7,9,13,0.785457045
7,9,14,0.703502707
7,9,15,0.59335653
7,9,16,0.440440572
7,9,17,0.243845675
7,9,18,0.056352572
7,9,19,0
7,9,20,0
7,9,21,0
7,9,22,0
7,9,23,0
7,9,24,0
7,10,1,0
7,10,2,0
7,10,3,0
7,10,4,0
7,10,5,0
7,10,6,0
7,10,7,0.111707612
7,10,8,0.329454019
7,10,9,0.520739096
7,10,10,0.64127849
7,10,11,0.731087248
7,10,12,0.77706238
7,10,13,0.725348002
7,10,14,0.660868581
7,10,15,0.566217383
7,10,16,0.41816502
7,10,17,0.235491246
7,10,18,0.061885903
7,10,19,0
7,10,20,0
7,10,21,0
7,10,22,0
7,10,23,0
7,10,24,0
7,11,1,0
7,11,2,0
7,11,3,0
7,11,4,0
7,11,5,0
7,11,6,0
7,11,7,0.111224041
7,11,8,0.338985653
7,11,9,0.516669695
7,11,10,0.655421193
7,11,11,0.717530471
7,11,12,0.787393678
7,11,13,0.744482196
7,11,14,0.664124764
7,11,15,0.581528632
7,11,16,0.416076043
7,11,17,0.241350776
7,11,18,0.056005755
7,11,19,0
7,11,20,0
7,11,21,0
7,11,22,0
7,11,23,0
7,11,24,0
7,12,1,0
7,12,2,0
7,12,3,0
7,12,4,0
7,12,5,0
7,12,6,0
7,12,7,0.108640705
7,12,8,0.315398008
7,12,9,0.506020457
7,12,10,0.629762562
7,12,11,0.69626004
7,12,12,0.61694119
7,12,13,0.712574595
7,12,14,0.693380427
7,12,15,0.55017921
7,12,16,0.416272429
7,12,17,0.234525735
7,12,18,0.053151493
7,12,19,0
7,12,20,0
7,12,21,0
7,12,22,0
7,12,23,0
7,12,24,0
7,13,1,0
7,13,2,0
7,13,3,0
7,13,4,0
7,13,5,0
7,13,6,0
7,13,7,0.103104331
7,13,8,0.120377493
7,13,9,0.356634451
7,13,10,0.324966829
7,13,11,0.710761371
7,13,12,0.603578437
7,13,13,0.747420405
7,13,14,0.703829209
7,13,15,0.585128596
7,13,16,0.075864912
7,13,17,0.051917557
7,13,18,0.035650999
7,13,19,0
7,13,20,0
7,13,21,0
7,13,22,0
7,13,23,0
7,13,24,0
7,14,1,0
7,14,2,0
7,14,3,0
7,14,4,0
7,14,5,0
7,14,6,0
7,14,7,0.105975763
7,14,8,0.318567527
7,14,9,0.325650774
7,14,10,0.453837954
7,14,11,0.630697768
7,14,12,0.75539153
7,14,13,0.74563728
7,14,14,0.635190157
7,14,15,0.561663363
7,14,16,0.383066787
7,14,17,0.221131953
7,14,18,0.058339467
7,14,19,0
7,14,20,0
7,14,21,0
7,14,22,0
7,14,23,0
7,14,24,0
7,15,1,0
7,15,2,0
7,15,3,0
7,15,4,0
7,15,5,0
7,15,6,0
7,15,7,0.11467111
7,15,8,0.336854425
7,15,9,0.526576833
7,15,10,0.677307216
7,15,11,0.775041511
7,15,12,0.775027932
7,15,13,0.751764914
7,15,14,0.692529854
7,15,15,0.58153523
7,15,16,0.429752266
7,15,17,0.245257079
7,15,18,0.056581635
7,15,19,0
7,15,20,0
7,15,21,0
7,15,22,0
7,15,23,0
7,15,24,0
7,16,1,0
7,16,2,0
7,16,3,0
7,16,4,0
7,16,5,0
7,16,6,0
7,16,7,0.10949604
7,16,8,0.338709111
7,16,9,0.514727661
7,16,10,0.64667651
7,16,11,0.762145899
7,16,12,0.741916647
7,16,13,0.756197318
7,16,14,0.71541981
7,16,15,0.591495044
7,16,16,0.44676275
7,16,17,0.24828635
7,16,18,0.056092277
7,16,19,0
7,16,20,0
7,16,21,0
7,16,22,0
7,16,23,0
7,16,24,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,0
7,17,7,0.112054513
7,17,8,0.336769221
7,17,9,0.517376775
7,17,10,0.661155039
7,17,11,0.744325613
7,17,12,0.793557359
7,17,13,0.774070984
7,17,14,0.668913238
7,17,15,0.607003582
7,17,16,0.441712703
7,17,17,0.243919825
7,17,18,0.059456517
7,17,19,0
7,17,20,0
7,17,21,0
7,17,22,0
7,17,23,0
7,17,24,0
7,18,1,0
7,18,2,0
7,18,3,0
7,18,4,0
7,18,5,0
7,18,6,0
7,18,7,0.107640881
7,18,8,0.334729182
7,18,9,0.513918692
7,18,10,0.649511543
7,18,11,0.692463792
7,18,12,0.742652115
7,18,13,0.750401552
7,18,14,0.694347898
7,18,15,0.571305118
7,18,16,0.432187549
7,18,17,0.238530186
7,18,18,0.064437005
7,18,19,0
7,18,20,0
7,18,21,0
7,18,22,0
7,18,23,0
7,18,24,0
7,19,1,0
7,19,2,0
7,19,3,0
7,19,4,0
7,19,5,0
7,19,6,0
7,19,7,0.106209059
7,19,8,0.325358058
7,19,9,0.514375419
7,19,10,0.642824282
7,19,11,0.721937039
7,19,12,0.746597158
7,19,13,0.748725223
7,19,14,0.690538965
7,19,15,0.566293523
7,19,16,0.426481657
7,19,17,0.242105346
7,19,18,0.054199129
7,19,19,0
7,19,20,0
7,19,21,0
7,19,22,0
7,19,23,0
7,19,24,0
7,20,1,0
7,20,2,0
7,20,3,0
7,20,4,0
7,20,5,0
7,20,6,0
7,20,7,0.107303142
7,20,8,0.315989191
7,20,9,0.515541146
7,20,10,0.667484615
7,20,11,0.746159384
7,20,12,0.776191459
7,20,13,0.733146692
7,20,14,0.673799217
7,20,15,0.569257993
7,20,16,0.431558022
7,20,17,0.22793087
7,20,18,0.054306961
7,20,19,0
7,20,20,0
7,20,21,0
7,20,22,0
7,20,23,0
7,20,24,0
7,21,1,0
7,21,2,0
7,21,3,0
7,21,4,0
7,21,5,0
7,21,6,0
7,21,7,0.104811581
7,21,8,0.315165203
7,21,9,0.507223856
7,21,10,0.643981279
7,21,11,0.729505428
7,21,12,0.789515795
7,21,13,0.707138411
7,21,14,0.642946682
7,21,15,0.554191921
7,21,16,0.43001383
7,21,17,0.243559844
7,21,18,0.055765799
7,21,19,0
7,21,20,0
7,21,21,0
7,21,22,0
7,21,23,0
7,21,24,0
7,22,1,0
7,22,2,0
7,22,3,0
7,22,4,0
7,22,5,0
7,22,6,0
7,22,7,0.106557901
7,22,8,0.312468021
7,22,9,0.517437884
7,22,10,0.645001939
7,22,11,0.709222205
7,22,12,0.757042832
7,22,13,0.73501538
7,22,14,0.687396221
7,22,15,0.590743514
7,22,16,0.436960662
7,22,17,0.253959633
7,22,18,0.056941148
7,22,19,0
7,22,20,0
7,22,21,0
7,22,22,0
7,22,23,0
7,22,24,0
7,23,1,0
7,23,2,0
7,23,3,0
7,23,4,0
7,23,5,0
7,23,6,0
7,23,7,0.107405627
7,23,8,0.31854735
7,23,9,0.509285464
7,23,10,0.648338276
7,23,11,0.74720454
7,23,12,0.758172168
7,23,13,0.739199
7,23,14,0.688700433
7,23,15,0.599828644
7,23,16,0.442055104
7,23,17,0.252582243
7,23,18,0.060408293
7,23,19,0
7,23,20,0
7,23,21,0
7,23,22,0
7,23,23,0
7,23,24,0
7,24,1,0
7,24,2,0
7,24,3,0
7,24,4,0
7,24,5,0
7,24,6,0
7,24,7,0.103988417
7,24,8,0.322014511
7,24,9,0.528368173
7,24,10,0.657786628
7,24,11,0.73347421
7,24,12,0.772543821
7,24,13,0.764934612
7,24,14,0.7230013
7,24,15,0.606773524
7,24,16,0.441389231
7,24,17,0.249098421
7,24,18,0.056910674
7,24,19,0
7,24,20,0
7,24,21,0
7,24,22,0
7,24,23,0
7,24,24,0
7,25,1,0
7,25,2,0
7,25,3,0
7,25,4,0
7,25,5,0
7,25,6,0
7,25,7,0.10707214
7,25,8,0.330427702
7,25,9,0.526201111
7,25,10,0.659164907
7,25,11,0.755939989
7,25,12,0.777818311
7,25,13,0.775509834
7,25,14,0.710036378
7,25,15,0.58280031
7,25,16,0.434361469
7,25,17,0.251278378
7,25,18,0.056157866
7,25,19,0
7,25,20,0
7,25,21,0
7,25,22,0
7,25,23,0
7,25,24,0
7,26,1,0
7,26,2,0
7,26,3,0
7,26,4,0
7,26,5,0
7,26,6,0
7,26,7,0.104941951
7,26,8,0.32543361
7,26,9,0.517945392
7,26,10,0.668574006
7,26,11,0.745902899
7,26,12,0.784406546
7,26,13,0.784259788
7,26,14,0.702121734
7,26,15,0.599878961
7,26,16,0.439393985
7,26,17,0.254343415
7,26,18,0.057432742
7,26,19,0
7,26,20,0
7,26,21,0
7,26,22,0
7,26,23,0
7,26,24,0
7,27,1,0
7,27,2,0
7,27,3,0
7,27,4,0
7,27,5,0
7,27,6,0
7,27,7,0.103161219
7,27,8,0.30907918
7,27,9,0.514825993
7,27,10,0.640367659
7,27,11,0.738001761
7,27,12,0.768108541
7,27,13,0.749594722
7,27,14,0.67976767
7,27,15,0.576876818
7,27,16,0.422891432
7,27,17,0.247061857
7,27,18,0.058810153
7,27,19,0
7,27,20,0
7,27,21,0
7,27,22,0
7,27,23,0
7,27,24,0
7,28,1,0
7,28,2,0
7,28,3,0
7,28,4,0
7,28,5,0
7,28,6,0
7,28,7,0.104948594
7,28,8,0.323042987
7,28,9,0.524582593
7,28,10,0.679029107
7,28,11,0.71599419
7,28,12,0.756718237
7,28,13,0.751415514
7,28,14,0.687637675
7,28,15,0.585808003
7,28,16,0.431619354
7,28,17,0.240169997
7,28,18,0.056705889
7,28,19,0
7,28,20,0
7,28,21,0
7,28,22,0
7,28,23,0
7,28,24,0
7,29,1,0
7,29,2,0
7,29,3,0
7,29,4,0
7,29,5,0
7,29,6,0
7,29,7,0.105895198
7,29,8,0.330303649
7,29,9,0.541062207
7,29,10,0.684498423
7,29,11,0.751772051
7,29,12,0.792255196
7,29,13,0.790171999
7,29,14,0.696392803
7,29,15,0.610423513
7,29,16,0.452230368
7,29,17,0.253515132
7,29,18,0.056499773
7,29,19,0
7,29,20,0
7,29,21,0
7,29,22,0
7,29,23,0
7,29,24,0
7,30,1,0
7,30,2,0
7,30,3,0
7,30,4,0
7,30,5,0
7,30,6,0
7,30,7,0.104922038
7,30,8,0.336190768
7,30,9,0.523836493
7,30,10,0.660414499
7,30,11,0.750134811
7,30,12,0.764969523
7,30,13,0.750990292
7,30,14,0.721469426
7,30,15,0.57554408
7,30,16,0.426165957
7,30,17,0.231828567
7,30,18,0.0550661
7,30,19,0
7,30,20,0
7,30,21,0
7,30,22,0
7,30,23,0
7,30,24,0
7,31,1,0
7,31,2,0
7,31,3,0
7,31,4,0
7,31,5,0
7,31,6,0
7,31,7,0.103281096
7,31,8,0.322207194
7,31,9,0.522546863
7,31,10,0.661543986
7,31,11,0.750266475
7,31,12,0.733934253
7,31,13,0.752364829
7,31,14,0.6609115
7,31,15,0.558584215
7,31,16,0.437792587
7,31,17,0.231138164
7,31,18,0.060126824
7,31,19,0
7,31,20,0
7,31,21,0
7,31,22,0
7,31,23,0
7,31,24,0
8,1,1,0
8,1,2,0
8,1,3,0
8,1,4,0
8,1,5,0
8,1,6,0
8,1,7,0.102525203
8,1,8,0.322640142
8,1,9,0.515500235
8,1,10,0.659941852
8,1,11,0.748712753
8,1,12,0.783536002
8,1,13,0.789426768
8,1,14,0.721018406
8,1,15,0.613968123
8,1,16,0.450107485
8,1,17,0.251078501
8,1,18,0.060984227
8,1,19,0
8,1,20,0
8,1,21,0
8,1,22,0
8,1,23,0
8,1,24,0
8,2,1,0
8,2,2,0
8,2,3,0
8,2,4,0
8,2,5,0
8,2,6,0
8,2,7,0.102841596
8,2,8,0.324966374
8,2,9,0.520530471
8,2,10,0.657461176
8,2,11,0.722383413
8,2,12,0.766576834
8,2,13,0.754674641
8,2,14,0.695804411
8,2,15,0.593579668
8,2,16,0.43072427
8,2,17,0.248030856
8,2,18,0.060906888
8,2,19,0
8,2,20,0
8,2,21,0
8,2,22,0
8,2,23,0
8,2,24,0
8,3,1,0
8,3,2,0
8,3,3,0
8,3,4,0
8,3,5,0
8,3,6,0
8,3,7,0.104032643
8,3,8,0.320132932
8,3,9,0.496326808
8,3,10,0.618231472
8,3,11,0.706061893
8,3,12,0.75220592
8,3,13,0.744988697
8,3,14,0.670018759
8,3,15,0.574855405
8,3,16,0.425103348
8,3,17,0.243685507
8,3,18,0.059650145
8,3,19,0
8,3,20,0
8,3,21,0
8,3,22,0
8,3,23,0
8,3,24,0
8,4,1,0
8,4,2,0
8,4,3,0
8,4,4,0
8,4,5,0
8,4,6,0
8,4,7,0.100163562
8,4,8,0.320844023
8,4,9,0.50573014
8,4,10,0.627393002
8,4,11,0.744998716
8,4,12,0.745862358
8,4,13,0.729931307
8,4,14,0.666357516
8,4,15,0.571092471
8,4,16,0.416686555
8,4,17,0.244606498
8,4,18,0.059356615
8,4,19,0
8,4,20,0
8,4,21,0
8,4,22,0
8,4,23,0
8,4,24,0
8,5,1,0
8,5,2,0
8,5,3,0
8,5,4,0
8,5,5,0
8,5,6,0
8,5,7,0.102519988
8,5,8,0.320739552
8,5,9,0.502021322
8,5,10,0.648929416
8,5,11,0.728197109
8,5,12,0.752028543
8,5,13,0.737257998
8,5,14,0.699806849
8,5,15,0.588914498
8,5,16,0.418417187
8,5,17,0.245036276
8,5,18,0.059819306
8,5,19,0
8,5,20,0
8,5,21,0
8,5,22,0
8,5,23,0
8,5,24,0
8,6,1,0
8,6,2,0
8,6,3,0
8,6,4,0
8,6,5,0
8,6,6,0
8,6,7,0.10095806
8,6,8,0.318879515
8,6,9,0.507999287
8,6,10,0.646595247
8,6,11,0.731389154
8,6,12,0.791701717
8,6,13,0.771133049
8,6,14,0.686048864
8,6,15,0.583854123
8,6,16,0.419938688
8,6,17,0.233653163
8,6,18,0.059031724
8,6,19,0
8,6,20,0
8,6,21,0
8,6,22,0
8,6,23,0
8,6,24,0
8,7,1,0
8,7,2,0
8,7,3,0
8,7,4,0
8,7,5,0
8,7,6,0
8,7,7,0.100416675
8,7,8,0.323093531
8,7,9,0.519222614
8,7,10,0.656066538
8,7,11,0.751404071
8,7,12,0.807132134
8,7,13,0.785947486
8,7,14,0.713529814
8,7,15,0.606176537
8,7,16,0.441768169
8,7,17,0.237717958
8,7,18,0.060843064
8,7,19,0
8,7,20,0
8,7,21,0
8,7,22,0
8,7,23,0
8,7,24,0
8,8,1,0
8,8,2,0
8,8,3,0
8,8,4,0
8,8,5,0
8,8,6,0
8,8,7,0.100327403
8,8,8,0.324879933
8,8,9,0.517069116
8,8,10,0.65654301
8,8,11,0.757363151
8,8,12,0.809635942
8,8,13,0.793314272
8,8,14,0.714777555
8,8,15,0.607140948
8,8,16,0.436440747
8,8,17,0.23796879
8,8,18,0.053144569
8,8,19,0
8,8,20,0
8,8,21,0
8,8,22,0
8,8,23,0
8,8,24,0
8,9,1,0
8,9,2,0
8,9,3,0
8,9,4,0
8,9,5,0
8,9,6,0
8,9,7,0.056955171
8,9,8,0.117331457
8,9,9,0.236133094
8,9,10,0.524255838
8,9,11,0.690139451
8,9,12,0.408192133
8,9,13,0.142655052
8,9,14,0.14222419
8,9,15,0.167256449
8,9,16,0.177811869
8,9,17,0.095697131
8,9,18,0.034565537
8,9,19,0
8,9,20,0
8,9,21,0
8,9,22,0
8,9,23,0
8,9,24,0
8,10,1,0
8,10,2,0
8,10,3,0
8,10,4,0
8,10,5,0
8,10,6,0
8,10,7,0.058458684
8,10,8,0.28278126
8,10,9,0.464245817
8,10,10,0.655532771
8,10,11,0.747363503
8,10,12,0.789321495
8,10,13,0.783166787
8,10,14,0.708818074
8,10,15,0.598405264
8,10,16,0.432285906
8,10,17,0.237596746
8,10,18,0.05195866
8,10,19,0
8,10,20,0
8,10,21,0
8,10,22,0
8,10,23,0
8,10,24,0
8,11,1,0
8,11,2,0
8,11,3,0
8,11,4,0
8,11,5,0
8,11,6,0
8,11,7,0.101770198
8,11,8,0.323477287
8,11,9,0.513820172
8,11,10,0.654077484
8,11,11,0.75318612
8,11,12,0.714552495
8,11,13,0.73651045
8,11,14,0.686559528
8,11,15,0.587520581
8,11,16,0.404974223
8,11,17,0.234430575
8,11,18,0.049853031
8,11,19,0
8,11,20,0
8,11,21,0
8,11,22,0
8,11,23,0
8,11,24,0
8,12,1,0
8,12,2,0
8,12,3,0
8,12,4,0
8,12,5,0
8,12,6,0
8,12,7,0.101481328
8,12,8,0.329670089
8,12,9,0.517779673
8,12,10,0.671980825
8,12,11,0.756053045
8,12,12,0.803516425
8,12,13,0.772475533
8,12,14,0.712410974
8,12,15,0.599796723
8,12,16,0.434112139
8,12,17,0.238503514
8,12,18,0.052384704
8,12,19,0
8,12,20,0
8,12,21,0
8,12,22,0
8,12,23,0
8,12,24,0
8,13,1,0
8,13,2,0
8,13,3,0
8,13,4,0
8,13,5,0
8,13,6,0
8,13,7,0.075341939
8,13,8,0.204240765
8,13,9,0.427630044
8,13,10,0.647693355
8,13,11,0.747869371
8,13,12,0.800241755
8,13,13,0.789413932
8,13,14,0.719351663
8,13,15,0.595998919
8,13,16,0.436168483
8,13,17,0.241290143
8,13,18,0.048850979
8,13,19,0
8,13,20,0
8,13,21,0
8,13,22,0
8,13,23,0
8,13,24,0
8,14,1,0
8,14,2,0
8,14,3,0
8,14,4,0
8,14,5,0
8,14,6,0
8,14,7,0.103675543
8,14,8,0.298461865
8,14,9,0.488941355
8,14,10,0.464121121
8,14,11,0.690941966
8,14,12,0.737760317
8,14,13,0.747459006
8,14,14,0.715761012
8,14,15,0.604511936
8,14,16,0.436503261
8,14,17,0.24581611
8,14,18,0.051192825
8,14,19,0
8,14,20,0
8,14,21,0
8,14,22,0
8,14,23,0
8,14,24,0
8,15,1,0
8,15,2,0
8,15,3,0
8,15,4,0
8,15,5,0
8,15,6,0
8,15,7,0.101414864
8,15,8,0.335040593
8,15,9,0.532384189
8,15,10,0.670448675
8,15,11,0.757213207
8,15,12,0.788520767
8,15,13,0.69175777
8,15,14,0.665148949
8,15,15,0.52982977
8,15,16,0.347253389
8,15,17,0.213701771
8,15,18,0.046683118
8,15,19,0
8,15,20,0
8,15,21,0
8,15,22,0
8,15,23,0
8,15,24,0
8,16,1,0
8,16,2,0
8,16,3,0
8,16,4,0
8,16,5,0
8,16,6,0
8,16,7,0.099480214
8,16,8,0.326682934
8,16,9,0.51303041
8,16,10,0.664631339
8,16,11,0.749432638
8,16,12,0.786562473
8,16,13,0.766111327
8,16,14,0.690373951
8,16,15,0.592193658
8,16,16,0.425095268
8,16,17,0.19251769
8,16,18,0.047711884
8,16,19,0
8,16,20,0
8,16,21,0
8,16,22,0
8,16,23,0
8,16,24,0
8,17,1,0
8,17,2,0
8,17,3,0
8,17,4,0
8,17,5,0
8,17,6,0
8,17,7,0.101905774
8,17,8,0.330211814
8,17,9,0.506101126
8,17,10,0.243123041
8,17,11,0.64521364
8,17,12,0.787205066
8,17,13,0.758396395
8,17,14,0.686478626
8,17,15,0.56759698
8,17,16,0.418441042
8,17,17,0.234595845
8,17,18,0.046128772
8,17,19,0
8,17,20,0
8,17,21,0
8,17,22,0
8,17,23,0
8,17,24,0
8,18,1,0
8,18,2,0
8,18,3,0
8,18,4,0
8,18,5,0
8,18,6,0
8,18,7,0.103590303
8,18,8,0.336534509
8,18,9,0.542992471
8,18,10,0.683592918
8,18,11,0.778196287
8,18,12,0.811037078
8,18,13,0.784893525
8,18,14,0.713775042
8,18,15,0.595367969
8,18,16,0.441806954
8,18,17,0.236855384
8,18,18,0.046011805
8,18,19,0
8,18,20,0
8,18,21,0
8,18,22,0
8,18,23,0
8,18,24,0
8,19,1,0
8,19,2,0
8,19,3,0
8,19,4,0
8,19,5,0
8,19,6,0
8,19,7,0.108161956
8,19,8,0.346918956
8,19,9,0.54691742
8,19,10,0.691356922
8,19,11,0.774003323
8,19,12,0.736668647
8,19,13,0.756872486
8,19,14,0.700034453
8,19,15,0.581900332
8,19,16,0.417442149
8,19,17,0.233126886
8,19,18,0.048322335
8,19,19,0
8,19,20,0
8,19,21,0
8,19,22,0
8,19,23,0
8,19,24,0
8,20,1,0
8,20,2,0
8,20,3,0
8,20,4,0
8,20,5,0
8,20,6,0
8,20,7,0.105544242
8,20,8,0.332475509
8,20,9,0.522928155
8,20,10,0.670694535
8,20,11,0.75318668
8,20,12,0.774805597
8,20,13,0.75122461
8,20,14,0.690101447
8,20,15,0.576963849
8,20,16,0.421273611
8,20,17,0.232399151
8,20,18,0.044492732
8,20,19,0
8,20,20,0
8,20,21,0
8,20,22,0
8,20,23,0
8,20,24,0
8,21,1,0
8,21,2,0
8,21,3,0
8,21,4,0
8,21,5,0
8,21,6,0
8,21,7,0.104551793
8,21,8,0.333353508
8,21,9,0.526177672
8,21,10,0.665163808
8,21,11,0.750717076
8,21,12,0.788327368
8,21,13,0.767235433
8,21,14,0.656551292
8,21,15,0.549742257
8,21,16,0.402934161
8,21,17,0.222341919
8,21,18,0.045925806
8,21,19,0
8,21,20,0
8,21,21,0
8,21,22,0
8,21,23,0
8,21,24,0
8,22,1,0
8,22,2,0
8,22,3,0
8,22,4,0
8,22,5,0
8,22,6,0
8,22,7,0.099509538
8,22,8,0.329817092
8,22,9,0.509025473
8,22,10,0.658441955
8,22,11,0.725127275
8,22,12,0.759956016
8,22,13,0.731535851
8,22,14,0.674434891
8,22,15,0.527610452
8,22,16,0.315710502
8,22,17,0.204277267
8,22,18,0
8,22,19,0
8,22,20,0
8,22,21,0
8,22,22,0
8,22,23,0
8,22,24,0
8,23,1,0
8,23,2,0
8,23,3,0
8,23,4,0
8,23,5,0
8,23,6,0
8,23,7,0.101057682
8,23,8,0.319095511
8,23,9,0.517722554
8,23,10,0.674608317
8,23,11,0.746305933
8,23,12,0.765553058
8,23,13,0.767485706
8,23,14,0.68213137
8,23,15,0.557368566
8,23,16,0.349305648
8,23,17,0.226054899
8,23,18,0
8,23,19,0
8,23,20,0
8,23,21,0
8,23,22,0
8,23,23,0
8,23,24,0
8,24,1,0
8,24,2,0
8,24,3,0
8,24,4,0
8,24,5,0
8,24,6,0
8,24,7,0.104912829
8,24,8,0.324414909
8,24,9,0.536745756
8,24,10,0.668735106
8,24,11,0.71569473
8,24,12,0.766863952
8,24,13,0.78700528
8,24,14,0.469876131
8,24,15,0.399335101
8,24,16,0.405999111
8,24,17,0.182386314
8,24,18,0
8,24,19,0
8,24,20,0
8,24,21,0
8,24,22,0
8,24,23,0
8,24,24,0
8,25,1,0
8,25,2,0
8,25,3,0
8,25,4,0
8,25,5,0
8,25,6,0
8,25,7,0.104178738
8,25,8,0.339000761
8,25,9,0.545416943
8,25,10,0.699570134
8,25,11,0.788590004
8,25,12,0.797732637
8,25,13,0.773697568
8,25,14,0.548426665
8,25,15,0.530089327
8,25,16,0.414646118
8,25,17,0.223420393
8,25,18,0
8,25,19,0
8,25,20,0
8,25,21,0
8,25,22,0
8,25,23,0
8,25,24,0
8,26,1,0
8,26,2,0
8,26,3,0
8,26,4,0
8,26,5,0
8,26,6,0
8,26,7,0.105317837
8,26,8,0.340242523
8,26,9,0.535612552
8,26,10,0.68413915
8,26,11,0.77687164
8,26,12,0.810945887
8,26,13,0.768745945
8,26,14,0.660523793
8,26,15,0.541927595
8,26,16,0.363994499
8,26,17,0.216617931
8,26,18,0
8,26,19,0
8,26,20,0
8,26,21,0
8,26,22,0
8,26,23,0
8,26,24,0
8,27,1,0
8,27,2,0
8,27,3,0
8,27,4,0
8,27,5,0
8,27,6,0
8,27,7,0.106262997
8,27,8,0.332816885
8,27,9,0.516167806
8,27,10,0.647039013
8,27,11,0.740441231
8,27,12,0.760105569
8,27,13,0.585006754
8,27,14,0.537649456
8,27,15,0.526052099
8,27,16,0.40208658
8,27,17,0.226665082
8,27,18,0
8,27,19,0
8,27,20,0
8,27,21,0
8,27,22,0
8,27,23,0
8,27,24,0
8,28,1,0
8,28,2,0
8,28,3,0
8,28,4,0
8,28,5,0
8,28,6,0
8,28,7,0.108123314
8,28,8,0.341165512
8,28,9,0.527797279
8,28,10,0.657404403
8,28,11,0.734522423
8,28,12,0.770809705
8,28,13,0.739648175
8,28,14,0.667901858
8,28,15,0.56761917
8,28,16,0.411645867
8,28,17,0.21099904
8,28,18,0
8,28,19,0
8,28,20,0
8,28,21,0
8,28,22,0
8,28,23,0
8,28,24,0
8,29,1,0
8,29,2,0
8,29,3,0
8,29,4,0
8,29,5,0
8,29,6,0
8,29,7,0.05659938
8,29,8,0.334160582
8,29,9,0.482847861
8,29,10,0.671598521
8,29,11,0.750303011
8,29,12,0.772818715
8,29,13,0.751833569
8,29,14,0.677231141
8,29,15,0.552789529
8,29,16,0.391015389
8,29,17,0.208026889
